sess_num;sess_date;sess_time;seq_type;sess_type;seq_train;true_sequence;obs_sequence;accuracy;score;cumulative_trial;trial;trial_type;keystroke;key_from;key_to;RT
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 2 3 - 2 3;0.8;0.6270492573;26;7;done;2;1;1 2;431.748
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 2 3 - 2 3;0.8;0.6270492573;26;7;done;3;1 2;1 2 3;375.007
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 2 3 - 2 3;0.8;0.6270492573;26;7;done;4;1 2 3;2 3;418.931
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.6946139429;27;8;done;0;0;1 3 4;521.595
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.6946139429;27;8;done;1;1 3 4;1;330.265
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.6946139429;27;8;done;2;1;1 2;379.891
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.6946139429;27;8;done;3;1 2;1 3;383.409
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.6946139429;27;8;done;4;1 3;2 3;346.083
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.5805087561;28;9;done;0;0;1 3 4;2240.3
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.5805087561;28;9;done;1;1 3 4;1;344.505
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.5805087561;28;9;done;2;1;1 2;713.103
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.5805087561;28;9;done;3;1 2;1 3;323.847
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.5805087561;28;9;done;4;1 3;2 3;341.171
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.5829246292;29;10;done;0;0;1 3 4;1686.515
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.5829246292;29;10;done;1;1 3 4;1;325.013
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.5829246292;29;10;done;2;1;1 2;613.509
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.5829246292;29;10;done;3;1 2;1 3;345.036
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.5829246292;29;10;done;4;1 3;2 3;431.93
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.6190436333;30;11;done;0;0;1 3 4;1139.748
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.6190436333;30;11;done;1;1 3 4;1;315.378
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.6190436333;30;11;done;2;1;1 2;471.484
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.6190436333;30;11;done;3;1 2;1 3;445.613
1;2018-03-04;11:02:32.381000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1;0.6190436333;30;11;done;4;1 3;2 3;382.92
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 - 4 - 3 - 4;0.2;0.3694117394;1;1;done;0;0;3;-199.835
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 - 4 - 3 - 4;0.2;0.3694117394;1;1;done;1;3;4;0.698
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 - 4 - 3 - 4;0.2;0.3694117394;1;1;done;2;4;3;2692.354
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 - 4 - 3 - 4;0.2;0.3694117394;1;1;done;3;3;4;13.954
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 3 - 4 - 1 3 - 2;0.2;0.2805631519;2;1;done;0;0;3 4;-199.377
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 3 - 4 - 1 3 - 2;0.2;0.2805631519;2;1;done;1;3 4;3;2211.621
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 3 - 4 - 1 3 - 2;0.2;0.2805631519;2;1;done;2;3;4;12.885
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 3 - 4 - 1 3 - 2;0.2;0.2805631519;2;1;done;3;4;1 3;1297.472
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 3 - 4 - 1 3 - 2;0.2;0.2805631519;2;1;done;4;1 3;2;42.282
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;0;0;0;3;1;missed;0;0;0;4000
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1 2 3 3 4 - 3 4 - 1 2 3 - 4 - 1 3;0.2;0.268615423;4;1;done;0;0;1 2 3 3 4;-198.356
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1 2 3 3 4 - 3 4 - 1 2 3 - 4 - 1 3;0.2;0.268615423;4;1;done;1;1 2 3 3 4;3 4;1746.914
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1 2 3 3 4 - 3 4 - 1 2 3 - 4 - 1 3;0.2;0.268615423;4;1;done;2;3 4;1 2 3;794.811
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1 2 3 3 4 - 3 4 - 1 2 3 - 4 - 1 3;0.2;0.268615423;4;1;done;3;1 2 3;4;1161.122
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1 2 3 3 4 - 3 4 - 1 2 3 - 4 - 1 3;0.2;0.268615423;4;1;done;4;4;1 3;19.947
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4696578813;5;2;done;0;0;3 4;1565.089
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4696578813;5;2;done;1;3 4;1 2 3;597.237
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4696578813;5;2;done;2;1 2 3;1 3 4;617.136
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4696578813;5;2;done;3;1 3 4;4;517.175
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4696578813;5;2;done;4;4;1 4;397.661
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4394512504;6;3;done;0;0;3 4;1193.911
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4394512504;6;3;done;1;3 4;1 2 3;587.942
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4394512504;6;3;done;2;1 2 3;1 3 4;587.889
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4394512504;6;3;done;3;1 3 4;4;628.44
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4394512504;6;3;done;4;4;1 4;471.295
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 3 - 1 2 - 1 3 4 - 2 3 4;0.2;0.4566838382;7;3;done;0;0;3 4;1793.962
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 3 - 1 2 - 1 3 4 - 2 3 4;0.2;0.4566838382;7;3;done;1;3 4;3;472.529
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 3 - 1 2 - 1 3 4 - 2 3 4;0.2;0.4566838382;7;3;done;2;3;1 2;14.687
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 3 - 1 2 - 1 3 4 - 2 3 4;0.2;0.4566838382;7;3;done;3;1 2;1 3 4;1062.078
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 3 - 1 2 - 1 3 4 - 2 3 4;0.2;0.4566838382;7;3;done;4;1 3 4;2 3 4;640.405
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4261359898;8;4;done;0;0;3 4;1552.2
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4261359898;8;4;done;1;3 4;1 2 3;612.652
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4261359898;8;4;done;2;1 2 3;1 3 4;835.004
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4261359898;8;4;done;3;1 3 4;4;557.962
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4261359898;8;4;done;4;4;1 4;341.051
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1 4 - 3 - 3 - 1 2 - 3 4;0;0.3945196045;9;4;done;0;0;1 4;1405.03
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1 4 - 3 - 3 - 1 2 - 3 4;0;0.3945196045;9;4;done;1;1 4;3;11.812
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1 4 - 3 - 3 - 1 2 - 3 4;0;0.3945196045;9;4;done;2;3;3;496.138
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1 4 - 3 - 3 - 1 2 - 3 4;0;0.3945196045;9;4;done;3;3;1 2;15.14
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1 4 - 3 - 3 - 1 2 - 3 4;0;0.3945196045;9;4;done;4;1 2;3 4;2011.638
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.3818179443;10;5;done;0;0;3 4;1337.227
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.3818179443;10;5;done;1;3 4;1 2 3;565.256
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.3818179443;10;5;done;2;1 2 3;1 3 4;928.454
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.3818179443;10;5;done;3;1 3 4;4;829.509
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.3818179443;10;5;done;4;4;1 4;295.831
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5168721698;11;6;done;0;0;3 4;1137.376
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5168721698;11;6;done;1;3 4;1 2 3;504.287
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5168721698;11;6;done;2;1 2 3;1 3 4;597.606
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5168721698;11;6;done;3;1 3 4;4;547.645
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5168721698;11;6;done;4;4;1 4;285.177
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5166482784;12;7;done;0;0;3 4;1112.608
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5166482784;12;7;done;1;3 4;1 2 3;305.193
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5166482784;12;7;done;2;1 2 3;1 3 4;1001.677
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5166482784;12;7;done;3;1 3 4;4;345.417
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5166482784;12;7;done;4;4;1 4;283.267
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 3 4 - 4 - 1 4;0.8;0.437032683;13;7;done;0;0;3 4;1169.743
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 3 4 - 4 - 1 4;0.8;0.437032683;13;7;done;1;3 4;1 2 3;360.589
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 3 4 - 4 - 1 4;0.8;0.437032683;13;7;done;2;1 2 3;3 4;916.024
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 3 4 - 4 - 1 4;0.8;0.437032683;13;7;done;3;3 4;4;776.663
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 3 4 - 4 - 1 4;0.8;0.437032683;13;7;done;4;4;1 4;234.883
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4605358497;14;8;done;0;0;3 4;1024.888
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4605358497;14;8;done;1;3 4;1 2 3;433.735
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4605358497;14;8;done;2;1 2 3;1 3 4;762.476
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4605358497;14;8;done;3;1 3 4;4;672.514
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4605358497;14;8;done;4;4;1 4;302.658
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4978491585;15;9;done;0;0;3 4;814.916
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4978491585;15;9;done;1;3 4;1 2 3;475.847
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4978491585;15;9;done;2;1 2 3;1 3 4;439.497
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4978491585;15;9;done;3;1 3 4;4;738.388
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.4978491585;15;9;done;4;4;1 4;354.909
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 4 - 4 - 1 4;0.8;0.4924546686;16;9;done;0;0;3 4;1372.921
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 4 - 4 - 1 4;0.8;0.4924546686;16;9;done;1;3 4;1 2 3;387.449
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 4 - 4 - 1 4;0.8;0.4924546686;16;9;done;2;1 2 3;1 4;509.689
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 4 - 4 - 1 4;0.8;0.4924546686;16;9;done;3;1 4;4;851.737
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 4 - 4 - 1 4;0.8;0.4924546686;16;9;done;4;4;1 4;281.769
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.599572104;17;10;done;0;0;3 4;1295.414
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.599572104;17;10;done;1;3 4;1 2 3;409.144
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.599572104;17;10;done;2;1 2 3;1 3 4;577.834
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.599572104;17;10;done;3;1 3 4;4;346.41
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.599572104;17;10;done;4;4;1 4;334.468
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 3 4 - 1 4 - 1 4;0.6;0.458595542;18;10;done;0;0;3 4;981.385
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 3 4 - 1 4 - 1 4;0.6;0.458595542;18;10;done;1;3 4;1 2 3;387.818
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 3 4 - 1 4 - 1 4;0.6;0.458595542;18;10;done;2;1 2 3;3 4;913.738
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 3 4 - 1 4 - 1 4;0.6;0.458595542;18;10;done;3;3 4;1 4;450.443
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 3 4 - 1 4 - 1 4;0.6;0.458595542;18;10;done;4;1 4;1 4;428.572
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5376544397;19;11;done;0;0;3 4;1325.162
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5376544397;19;11;done;1;3 4;1 2 3;367.019
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5376544397;19;11;done;2;1 2 3;1 3 4;497.975
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5376544397;19;11;done;3;1 3 4;4;558.668
1;2018-03-04;11:02:32.381000;type1;training;train;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;3 4 - 1 2 3 - 1 3 4 - 4 - 1 4;1;0.5376544397;19;11;done;4;4;1 4;436.269
2;2018-03-04;17:36:25.953000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 4 - 3 - 1 - 2 - 1;0;2.7658592469;1;1;done;0;0;1 4;-200.202
;;;;;;;;;;;;;;;;
2;2018-03-04;17:36:25.953000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 4 - 3 - 1 - 2 - 1;0;2.7658592469;1;1;done;1;1 4;3;0.302
;;;;;;;;;;;;;;;;
2;2018-03-04;17:36:25.953000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 4 - 3 - 1 - 2 - 1;0;2.7658592469;1;1;done;2;3;1;0.349
;;;;;;;;;;;;;;;;
2;2018-03-04;17:36:25.953000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 4 - 3 - 1 - 2 - 1;0;2.7658592469;1;1;done;3;1;2;351.599
;;;;;;;;;;;;;;;;
2;2018-03-04;17:36:25.953000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 4 - 3 - 1 - 2 - 1;0;2.7658592469;1;1;done;4;2;1;9.301
;;;;;;;;;;;;;;;;
2;2018-03-04;17:36:25.953000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 1 4 - 1 3 4 - 1 - 1 2 - 1 2 3 3;0;0.3129362898;2;1;done;0;0;1 1 4;-199.795
;;;;;;;;;;;;;;;;
2;2018-03-04;17:36:25.953000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 1 4 - 1 3 4 - 1 - 1 2 - 1 2 3 3;0;0.3129362898;2;1;done;1;1 1 4;1 3 4;1351.294
;;;;;;;;;;;;;;;;
2;2018-03-04;17:36:25.953000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 1 4 - 1 3 4 - 1 - 1 2 - 1 2 3 3;0;0.3129362898;2;1;done;2;1 3 4;1;527.422
;;;;;;;;;;;;;;;;
2;2018-03-04;17:36:25.953000;type1;training;train;1 3 4 - 1 - 1 2 - 1 3 - 2 3;1 1 4 - 1 3 4 - 1 - 1 2 - 1 2 3 3;0;0.3129362898;2;1;done;3;1;1 2;705.921
;;;;;;;;;;;;;;;;
