sess_num;sess_date;sess_time;seq_type;sess_type;seq_train;sequence;cumulative_trial;trial;keystroke;key_from;key_to;RT
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;1;1;1;3;1;23.210
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;1;1;2;1;1;596.582
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;1;1;3;1;4;10.200
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;2;1;0;0;2;1729.628
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;2;1;1;2;1;9.215
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;2;1;2;1;1;713.007
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;2;1;3;1;4;12.953
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;2;1;4;4;2 4;1297.014
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;3;1;0;0;1 3;968.567
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;3;1;1;1 3;1 4;549.956
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;3;1;2;1 4;2 4;717.553
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;3;1;3;2 4;1 4;477.333
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;3;1;4;1 4;4;427.194
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;4;1;0;0;1 2;578.611
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;4;1;1;1 2;1 4;589.607
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;4;1;2;1 4;2 4;783.011
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;4;1;3;2 4;1 4;530.257
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;4;1;4;1 4;4;379.391
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;5;2;0;0;1 2;957.091
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;5;2;1;1 2;1 4;539.835
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;5;2;2;1 4;2 4;869.551
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;5;2;3;2 4;1 4;426.361
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;5;2;4;1 4;4;422.300
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;6;3;0;0;1 2;986.241
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;6;3;1;1 2;1 4;501.409
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;6;3;2;1 4;2 4;789.483
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;6;3;3;2 4;1 4;894.941
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;6;3;4;1 4;4;400.322
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;7;4;0;0;1 2;813.234
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;7;4;1;1 2;1 4;515.346
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;7;4;2;1 4;2 4;538.922
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;7;4;3;2 4;1 4;474.862
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;7;4;4;1 4;4;368.520
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;8;5;0;0;1 2;524.447
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;8;5;1;1 2;1 4;484.767
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;8;5;2;1 4;2 4;590.927
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;8;5;3;2 4;1 4;587.221
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 2 4 - 1 4 - 4;8;5;4;1 4;4;516.853
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;1;1;0;0;1;1615.214
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;1;1;1;1;2;9.610
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;1;1;2;2;1 4;510.656
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;1;1;3;1 4;1;1152.188
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;1;1;4;1;3;12.052
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;2;1;0;0;1 2;1484.685
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;2;1;1;1 2;1;483.511
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;2;1;2;1;4;11.438
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;2;1;3;4;2;1107.695
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;2;1;4;2;4;8.963
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;3;1;0;0;1;2266.159
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;3;1;1;1;2;13.978
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;3;1;2;2;4;879.151
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;3;1;3;4;1;9.653
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;4;1;0;0;1 2;1730.632
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;4;1;1;1 2;1 4;540.812
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;4;1;2;1 4;4;991.818
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;4;1;3;4;3;16.446
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;4;1;4;3;3;520.385
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;5;1;0;0;1 2;1404.652
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;5;1;1;1 2;1;697.501
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;5;1;2;1;4;23.000
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;5;1;3;4;3 4;854.589
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;5;1;4;3 4;3;874.829
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;6;1;0;0;1 2;1272.044
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;6;1;1;1 2;1 4;544.348
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;6;1;2;1 4;3 4;619.441
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;6;1;3;3 4;3;540.057
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;6;1;4;3;2;495.545
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;7;2;0;0;1 2;1572.298
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;7;2;1;1 2;1;578.891
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;7;2;2;1;4;16.359
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;7;2;3;4;3 4;714.664
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;7;2;4;3 4;3;856.608
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;8;2;0;0;1 2;844.264
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;8;2;1;1 2;1 4;533.352
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;8;2;2;1 4;3 4;752.243
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;8;2;3;3 4;3;731.215
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;8;2;4;3;2;208.434
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;9;3;0;0;1 2;1325.535
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;9;3;1;1 2;1 4;510.561
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;9;3;2;1 4;3 4;944.634
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;9;3;3;3 4;3;430.914
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;9;3;4;3;2;342.193
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;10;4;0;0;1 2;790.598
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;10;4;1;1 2;1 4;518.287
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;10;4;2;1 4;3 4;713.160
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;10;4;3;3 4;3;489.585
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;10;4;4;3;2;297.826
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;11;5;0;0;1 2;961.514
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;11;5;1;1 2;1 4;540.497
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;11;5;2;1 4;3 4;419.320
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;11;5;3;3 4;3;429.437
6;2018-03-02;08:48:22.947000;type1;testing;test;1 2 - 1 4 - 3 4 - 3 - 2;11;5;4;3;2;537.214
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;1;1;0;0;4;2322.550
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;1;1;1;4;3;9.130
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;1;1;2;3;1;564.161
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;1;1;3;1;3;877.697
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;1;1;4;3;2;12.828
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;2;1;0;0;3 4;1158.435
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;2;1;1;3 4;1;752.716
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;2;1;2;1;2 3;824.010
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;2;1;3;2 3;1 3;745.709
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;2;1;4;1 3;2 4;425.459
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;3;1;0;0;3 4;1505.092
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;3;1;1;3 4;1;655.390
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;3;1;2;1;2 3;526.210
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;3;1;3;2 3;1 3;611.825
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;3;1;4;1 3;1 4;493.515
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;4;2;0;0;3 4;1283.322
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;4;2;1;3 4;1;607.853
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;4;2;2;1;2 3;571.455
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;4;2;3;2 3;1 3;930.204
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;4;2;4;1 3;1 4;392.299
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;5;3;0;0;3 4;1224.251
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;5;3;1;3 4;1;590.515
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;5;3;2;1;2 3;575.584
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;5;3;3;2 3;1 3;775.576
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;5;3;4;1 3;1 4;444.479
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;6;4;0;0;3 4;1494.037
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;6;4;1;3 4;1;534.485
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;6;4;2;1;2 3;506.535
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;6;4;3;2 3;1 3;590.316
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;6;4;4;1 3;1 4;462.303
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;7;5;0;0;3 4;1361.685
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;7;5;1;3 4;1;776.266
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;7;5;2;1;2 3;527.432
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;7;5;3;2 3;1 3;568.734
6;2018-03-02;08:48:22.947000;type1;testing;test;3 4 - 1 - 2 3 - 1 3 - 1 4;7;5;4;1 3;1 4;487.626
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;1;1;0;0;1;2163.720
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;1;1;1;1;2;9.821
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;1;1;2;2;2;631.445
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;1;1;3;2;2;385.673
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;1;1;4;2;4;492.585
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;2;1;0;0;1 2;934.903
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;2;1;1;1 2;2;357.649
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;2;1;2;2;2;336.559
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;2;1;3;2;4;320.289
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;2;1;4;4;2 3;279.862
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;3;2;0;0;1 2;870.778
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;3;2;1;1 2;2;283.387
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;3;2;2;2;2;185.247
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;3;2;3;2;4;225.724
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;3;2;4;4;2 3;187.748
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;4;3;0;0;1 2;540.704
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;4;3;1;1 2;2 2;330.441
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;4;3;2;2 2;2;269.852
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;4;3;3;2;4;226.631
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;4;3;4;4;2 3;194.262
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;5;3;0;0;1 2;801.786
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;5;3;1;1 2;2;275.409
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;5;3;2;2;2;150.591
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;5;3;3;2;4;178.584
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;5;3;4;4;2 3;194.001
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;6;4;0;0;1 2;619.942
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;6;4;1;1 2;2 2;248.007
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;6;4;2;2 2;2;194.629
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;6;4;3;2;4;190.760
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;6;4;4;4;2 3;166.229
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;7;4;0;0;1 2;605.846
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;7;4;1;1 2;2;230.821
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;7;4;2;2;2;147.356
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;7;4;3;2;4;205.067
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;7;4;4;4;2 3;188.842
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;8;5;0;0;1 2;1901.213
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;8;5;1;1 2;2;263.450
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;8;5;2;2;2;142.894
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;8;5;3;2;4;236.231
6;2018-03-02;08:48:22.947000;type1;testing;train;1 2 - 2 - 2 - 4 - 2 3;8;5;4;4;2 3;190.358
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;1;1;0;0;2;1914.186
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;1;1;1;2;1 4;238.647
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;1;1;2;1 4;2;293.041
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;1;1;3;2;1;350.781
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;1;1;4;1;1 4;269.141
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;2;2;0;0;2;818.437
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;2;2;1;2;1 4;204.022
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;2;2;2;1 4;2;257.550
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;2;2;3;2;1;240.858
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;2;2;4;1;1 4;189.272
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;3;3;0;0;2;620.554
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;3;3;1;2;1 4;209.191
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;3;3;2;1 4;2;232.590
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;3;3;3;2;1 2;277.877
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;3;3;4;1 2;1 4;369.311
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;4;3;0;0;2;568.814
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;4;3;1;2;1 4;220.269
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;4;3;2;1 4;2;231.841
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;4;3;3;2;1;209.529
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;4;3;4;1;1 4;181.419
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;5;4;0;0;2;773.495
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;5;4;1;2;1 4;197.030
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;5;4;2;1 4;2;222.186
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;5;4;3;2;1;209.728
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;5;4;4;1;1 4;203.647
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;6;5;0;0;2;661.519
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;6;5;1;2;1 4;187.923
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;6;5;2;1 4;2;187.877
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;6;5;3;2;1 2;250.374
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;6;5;4;1 2;1 4;287.908
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;7;5;0;0;2;584.011
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;7;5;1;2;1 4;202.268
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;7;5;2;1 4;2;266.203
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;7;5;3;2;1;201.755
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 1 4 - 2 - 1 - 1 4;7;5;4;1;1 4;181.334
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;1;1;0;0;2;2300.282
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;1;1;1;2;4;215.825
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;1;1;2;4;4;129.365
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;1;1;3;4;2 3;224.686
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;1;1;4;2 3;1 4;222.443
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;2;2;0;0;2;767.140
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;2;2;1;2;4 4;273.374
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;2;2;2;4 4;3;284.876
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;2;2;3;3;2;244.686
